Time,ID,Bus,DataLen,INV_Fast_Torque_Command,INV_Fast_Torque_Feedback,INV_Fast_Motor_Speed,INV_Fast_DC_Bus_Voltage,
946702809.893000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702809.898000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,241.9voltage:V,
946702809.901000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702809.904000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702809.910000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.911000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,243.1voltage:V,
946702809.913000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702809.916000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702809.922000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.922000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702809.926000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702809.929000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702809.934000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702809.935000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702809.937000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.940000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.946000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702809.946000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.949000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702809.952000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702809.958000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.962000,0x000006D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.964000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702809.970000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702809.970000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702809.973000,0x000006D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702809.977000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.982000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702809.982000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702809.985000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242voltage:V,
946702809.988000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702809.995000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702809.997000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.001000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.007000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.007000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.010000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.014000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,241.9voltage:V,
946702810.019000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.019000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.023000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.025000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.031000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.032000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.034000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.037000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.043000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.043000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.046000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.049000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.055000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,241.9voltage:V,
946702810.056000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.059000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.061000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.067000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.068000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.070000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.073000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.079000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.079000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.082000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.085000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.091000,0x000006D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.091000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.095000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.097000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.103000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.103000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.106000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.109000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.115000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.116000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.118000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.122000,0x000006D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.9voltage:V,
946702810.127000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.128000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.130000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.133000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.139000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.140000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.142000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.146000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.151000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.151000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.155000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.157000,0x000006D0,0,8,0torque:N.m,-0.4torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.163000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.163000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.166000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.169000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.175000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.176000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.178000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.181000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.187000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.188000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.190000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.193000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.200000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.203000,0x000006D0,0,8,0torque:N.m,-0.4torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.205000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,241.9voltage:V,
946702810.211000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.212000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.214000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.218000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.223000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.223000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.226000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.230000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.235000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.236000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.238000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.242000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.247000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.247000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.251000,0x000006D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.253000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.259000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.259000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.263000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.266000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,241.3voltage:V,
946702810.271000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.272000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.274000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.278000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.283000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.283000,0x000006D0,0,8,0torque:N.m,-0.4torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.287000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,241.6voltage:V,
946702810.290000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.295000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.296000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.299000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.301000,0x000006D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.307000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.308000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.310000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.313000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.319000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.319000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.323000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.326000,0x000006D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.9voltage:V,
946702810.331000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.332000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.334000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.338000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.343000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.343000,0x000006D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.346000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.349000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.355000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.356000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,241.9voltage:V,
946702810.358000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.361000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.367000,0x000006D0,0,8,0torque:N.m,-0.4torque:N.m,0angular_speed:rpm,243.2voltage:V,
946702810.371000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.373000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.379000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.380000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.382000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.385000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.391000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.391000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.394000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.398000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.404000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.407000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.409000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.415000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.416000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.418000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.421000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.427000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.427000,0x000006D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.430000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.434000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.439000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.439000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.443000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.445000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.451000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.451000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.454000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.457000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.463000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.467000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.469000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242voltage:V,
946702810.475000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.475000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.478000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.481000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.487000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.488000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.490000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.493000,0x000006D0,0,8,0torque:N.m,-0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.499000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.499000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.503000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.505000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.511000,0x000006D0,0,8,0torque:N.m,-0.5torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.515000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.517000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.523000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.524000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,241.9voltage:V,
946702810.526000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.529000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.535000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.535000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.539000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.542000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.547000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.548000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,241.9voltage:V,
946702810.550000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.554000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.559000,0x000006D0,0,8,0torque:N.m,-0.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.560000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.563000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.565000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.571000,0x000006D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702810.574000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.578000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.583000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.584000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,241.9voltage:V,
946702810.586000,0x000006D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.589000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.595000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.9voltage:V,
946702810.595000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.599000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.601000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.608000,0x000006D0,0,8,0torque:N.m,-0.4torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.610000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.614000,0x000006D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.619000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.620000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702810.622000,0x000006D0,0,8,0torque:N.m,-0.4torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.625000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702810.631000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.631000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.634000,0x000006D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.638000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702810.643000,0x000006D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.644000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.647000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.650000,0x000006D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.8voltage:V,
946702810.655000,0x000006D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702810.659000,0x000006D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702810.661000,0x000006D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
