Time,ID,Bus,DataLen,Front_Left_Speed,Front_Right_Speed,
946702817.596000,0x65D,0,8,0RPM,0RPM,
946702817.597000,0x65D,0,8,0RPM,0RPM,
946702817.608000,0x65D,0,8,0RPM,0RPM,
946702817.621000,0x65D,0,8,0RPM,0RPM,
946702817.622000,0x65D,0,8,0RPM,0RPM,
946702817.633000,0x65D,0,8,0RPM,0RPM,
946702817.647000,0x65D,0,8,0RPM,0RPM,
946702817.655000,0x65D,0,8,0RPM,0RPM,
946702817.669000,0x65D,0,8,0RPM,0RPM,
946702817.682000,0x65D,0,8,0RPM,0RPM,
946702817.682000,0x65D,0,8,0RPM,0RPM,
946702817.692000,0x65D,0,8,0RPM,0RPM,
946702817.704000,0x65D,0,8,0RPM,0RPM,
946702817.715000,0x65D,0,8,0RPM,0RPM,
946702817.728000,0x65D,0,8,0RPM,0RPM,
946702817.740000,0x65D,0,8,0RPM,0RPM,
946702817.742000,0x65D,0,8,0RPM,0RPM,
946702817.754000,0x65D,0,8,0RPM,0RPM,
946702817.764000,0x65D,0,8,0RPM,0RPM,
946702817.777000,0x65D,0,8,0RPM,0RPM,
946702817.790000,0x65D,0,8,0RPM,0RPM,
946702817.799000,0x65D,0,8,0RPM,0RPM,
946702817.802000,0x65D,0,8,0RPM,0RPM,
946702817.813000,0x65D,0,8,0RPM,0RPM,
946702817.825000,0x65D,0,8,0RPM,0RPM,
946702817.835000,0x65D,0,8,0RPM,0RPM,
946702817.850000,0x65D,0,8,0RPM,0RPM,
946702817.860000,0x65D,0,8,0RPM,0RPM,
946702817.862000,0x65D,0,8,0RPM,0RPM,
946702817.873000,0x65D,0,8,0RPM,0RPM,
946702817.897000,0x65D,0,8,0RPM,0RPM,
946702817.897000,0x65D,0,8,0RPM,0RPM,
946702817.908000,0x65D,0,8,0RPM,0RPM,
946702817.921000,0x65D,0,8,0RPM,0RPM,
946702817.922000,0x65D,0,8,0RPM,0RPM,
946702817.933000,0x65D,0,8,0RPM,0RPM,
946702817.944000,0x65D,0,8,0RPM,0RPM,
946702817.958000,0x65D,0,8,0RPM,0RPM,
946702817.969000,0x65D,0,8,0RPM,0RPM,
946702817.980000,0x65D,0,8,0RPM,0RPM,
946702817.982000,0x65D,0,8,0RPM,0RPM,
946702818.006000,0x65D,0,8,0RPM,0RPM,
946702818.006000,0x65D,0,8,0RPM,0RPM,
946702818.016000,0x65D,0,8,0RPM,0RPM,
946702818.028000,0x65D,0,8,0RPM,0RPM,
946702818.040000,0x65D,0,8,0RPM,0RPM,
946702818.053000,0x65D,0,8,0RPM,0RPM,
946702818.054000,0x65D,0,8,0RPM,0RPM,
946702818.064000,0x65D,0,8,0RPM,0RPM,
946702818.078000,0x65D,0,8,0RPM,0RPM,
946702818.089000,0x65D,0,8,0RPM,0RPM,
946702818.100000,0x65D,0,8,0RPM,0RPM,
946702818.111000,0x65D,0,8,0RPM,0RPM,
946702818.114000,0x65D,0,8,0RPM,0RPM,
946702818.124000,0x65D,0,8,0RPM,0RPM,
946702818.136000,0x65D,0,8,0RPM,0RPM,
946702818.148000,0x65D,0,8,0RPM,0RPM,
946702818.161000,0x65D,0,8,0RPM,0RPM,
946702818.172000,0x65D,0,8,0RPM,0RPM,
946702818.174000,0x65D,0,8,0RPM,0RPM,
946702818.183000,0x65D,0,8,0RPM,0RPM,
946702818.208000,0x65D,0,8,0RPM,0RPM,
946702818.208000,0x65D,0,8,0RPM,0RPM,
946702818.230000,0x65D,0,8,0RPM,0RPM,
946702818.231000,0x65D,0,8,0RPM,0RPM,
946702818.235000,0x65D,0,8,0RPM,0RPM,
946702818.243000,0x65D,0,8,0RPM,0RPM,
946702818.255000,0x65D,0,8,0RPM,0RPM,
946702818.265000,0x65D,0,8,0RPM,0RPM,
946702818.279000,0x65D,0,8,0RPM,0RPM,
946702818.283000,0x65D,0,8,0RPM,0RPM,
946702818.301000,0x65D,0,8,0RPM,0RPM,
946702818.303000,0x65D,0,8,0RPM,0RPM,
946702818.313000,0x65D,0,8,0RPM,0RPM,
946702818.336000,0x65D,0,8,0RPM,0RPM,
946702818.336000,0x65D,0,8,0RPM,0RPM,
946702818.346000,0x65D,0,8,0RPM,0RPM,
946702818.360000,0x65D,0,8,0RPM,0RPM,
946702818.373000,0x65D,0,8,0RPM,0RPM,
946702818.373000,0x65D,0,8,0RPM,0RPM,
946702818.383000,0x65D,0,8,0RPM,0RPM,
946702818.408000,0x65D,0,8,0RPM,0RPM,
946702818.408000,0x65D,0,8,0RPM,0RPM,
946702818.420000,0x65D,0,8,0RPM,0RPM,
946702818.431000,0x65D,0,8,0RPM,0RPM,
946702818.433000,0x65D,0,8,0RPM,0RPM,
946702818.444000,0x65D,0,8,0RPM,0RPM,
946702818.469000,0x65D,0,8,0RPM,0RPM,
946702818.469000,0x65D,0,8,0RPM,0RPM,
946702818.479000,0x65D,0,8,0RPM,0RPM,
946702818.491000,0x65D,0,8,0RPM,0RPM,
946702818.493000,0x65D,0,8,0RPM,0RPM,
946702818.505000,0x65D,0,8,0RPM,0RPM,
946702818.515000,0x65D,0,8,0RPM,0RPM,
946702818.529000,0x65D,0,8,0RPM,0RPM,
946702818.539000,0x65D,0,8,0RPM,0RPM,
946702818.551000,0x65D,0,8,0RPM,0RPM,
946702818.553000,0x65D,0,8,0RPM,0RPM,
946702818.565000,0x65D,0,8,0RPM,0RPM,
946702818.576000,0x65D,0,8,0RPM,0RPM,
946702818.586000,0x65D,0,8,0RPM,0RPM,
946702818.601000,0x65D,0,8,0RPM,0RPM,
946702818.612000,0x65D,0,8,0RPM,0RPM,
946702818.613000,0x65D,0,8,0RPM,0RPM,
946702818.624000,0x65D,0,8,0RPM,0RPM,
946702818.635000,0x65D,0,8,0RPM,0RPM,
946702818.647000,0x65D,0,8,0RPM,0RPM,
946702818.661000,0x65D,0,8,0RPM,0RPM,
946702818.673000,0x65D,0,8,0RPM,0RPM,
946702818.673000,0x65D,0,8,0RPM,0RPM,
946702818.684000,0x65D,0,8,0RPM,0RPM,
946702818.695000,0x65D,0,8,0RPM,0RPM,
946702818.709000,0x65D,0,8,0RPM,0RPM,
946702818.720000,0x65D,0,8,0RPM,0RPM,
946702818.732000,0x65D,0,8,0RPM,0RPM,
946702818.733000,0x65D,0,8,0RPM,0RPM,
946702818.743000,0x65D,0,8,0RPM,0RPM,
946702818.755000,0x65D,0,8,0RPM,0RPM,
946702818.779000,0x65D,0,8,0RPM,0RPM,
946702818.779000,0x65D,0,8,0RPM,0RPM,
946702818.791000,0x65D,0,8,0RPM,0RPM,
946702818.793000,0x65D,0,8,0RPM,0RPM,
946702818.805000,0x65D,0,8,0RPM,0RPM,
946702818.815000,0x65D,0,8,0RPM,0RPM,
946702818.826000,0x65D,0,8,0RPM,0RPM,
946702818.839000,0x65D,0,8,0RPM,0RPM,
946702818.852000,0x65D,0,8,0RPM,0RPM,
946702818.853000,0x65D,0,8,0RPM,0RPM,
946702818.865000,0x65D,0,8,0RPM,0RPM,
946702818.876000,0x65D,0,8,0RPM,0RPM,
946702818.886000,0x65D,0,8,0RPM,0RPM,
946702818.899000,0x65D,0,8,0RPM,0RPM,
946702818.913000,0x65D,0,8,0RPM,0RPM,
946702818.914000,0x65D,0,8,0RPM,0RPM,
946702818.925000,0x65D,0,8,0RPM,0RPM,
946702818.936000,0x65D,0,8,0RPM,0RPM,
946702818.947000,0x65D,0,8,0RPM,0RPM,
946702818.959000,0x65D,0,8,0RPM,0RPM,
946702818.983000,0x65D,0,8,0RPM,0RPM,
946702818.983000,0x65D,0,8,0RPM,0RPM,
946702818.995000,0x65D,0,8,0RPM,0RPM,
946702819.010000,0x65D,0,8,0RPM,0RPM,
946702819.022000,0x65D,0,8,0RPM,0RPM,
946702819.033000,0x65D,0,8,0RPM,0RPM,
946702819.034000,0x65D,0,8,0RPM,0RPM,
946702819.044000,0x65D,0,8,0RPM,0RPM,
946702819.056000,0x65D,0,8,0RPM,0RPM,
946702819.081000,0x65D,0,8,0RPM,0RPM,
946702819.081000,0x65D,0,8,0RPM,0RPM,
946702819.093000,0x65D,0,8,0RPM,0RPM,
946702819.095000,0x65D,0,8,0RPM,0RPM,
946702819.105000,0x65D,0,8,0RPM,0RPM,
946702819.130000,0x65D,0,8,0RPM,0RPM,
946702819.140000,0x65D,0,8,0RPM,0RPM,
946702819.140000,0x65D,0,8,0RPM,0RPM,
946702819.152000,0x65D,0,8,0RPM,0RPM,
946702819.154000,0x65D,0,8,0RPM,0RPM,
946702819.165000,0x65D,0,8,0RPM,0RPM,
946702819.189000,0x65D,0,8,0RPM,0RPM,
946702819.189000,0x65D,0,8,0RPM,0RPM,
946702819.200000,0x65D,0,8,0RPM,0RPM,
946702819.214000,0x65D,0,8,0RPM,0RPM,
946702819.214000,0x65D,0,8,0RPM,0RPM,
946702819.225000,0x65D,0,8,0RPM,0RPM,
946702819.235000,0x65D,0,8,0RPM,0RPM,
946702819.247000,0x65D,0,8,0RPM,0RPM,
946702819.260000,0x65D,0,8,0RPM,0RPM,
946702819.284000,0x65D,0,8,0RPM,0RPM,
946702819.285000,0x65D,0,8,0RPM,0RPM,
946702819.297000,0x65D,0,8,0RPM,0RPM,
946702819.309000,0x65D,0,8,0RPM,0RPM,
946702819.323000,0x65D,0,8,0RPM,0RPM,
946702819.332000,0x65D,0,8,0RPM,0RPM,
946702819.334000,0x65D,0,8,0RPM,0RPM,
946702819.345000,0x65D,0,8,0RPM,0RPM,
946702819.357000,0x65D,0,8,0RPM,0RPM,
946702819.367000,0x65D,0,8,0RPM,0RPM,
946702819.381000,0x65D,0,8,0RPM,0RPM,
946702819.392000,0x65D,0,8,0RPM,0RPM,
946702819.394000,0x65D,0,8,0RPM,0RPM,
946702819.404000,0x65D,0,8,0RPM,0RPM,
946702819.430000,0x65D,0,8,0RPM,0RPM,
946702819.430000,0x65D,0,8,0RPM,0RPM,
946702819.440000,0x65D,0,8,0RPM,0RPM,
946702819.452000,0x65D,0,8,0RPM,0RPM,
946702819.454000,0x65D,0,8,0RPM,0RPM,
946702819.465000,0x65D,0,8,0RPM,0RPM,
946702819.490000,0x65D,0,8,0RPM,0RPM,
946702819.490000,0x65D,0,8,0RPM,0RPM,
946702819.500000,0x65D,0,8,0RPM,0RPM,
946702819.513000,0x65D,0,8,0RPM,0RPM,
946702819.515000,0x65D,0,8,0RPM,0RPM,
946702819.537000,0x65D,0,8,0RPM,0RPM,
946702819.537000,0x65D,0,8,0RPM,0RPM,
946702819.547000,0x65D,0,8,0RPM,0RPM,
946702819.560000,0x65D,0,8,0RPM,0RPM,
946702819.574000,0x65D,0,8,0RPM,0RPM,
946702819.574000,0x65D,0,8,0RPM,0RPM,
946702819.586000,0x65D,0,8,0RPM,0RPM,
946702819.596000,0x65D,0,8,0RPM,0RPM,
946702819.607000,0x65D,0,8,0RPM,0RPM,
946702819.633000,0x65D,0,8,0RPM,0RPM,
946702819.633000,0x65D,0,8,0RPM,0RPM,
946702819.634000,0x65D,0,8,0RPM,0RPM,
946702819.645000,0x65D,0,8,0RPM,0RPM,
946702819.656000,0x65D,0,8,0RPM,0RPM,
946702819.670000,0x65D,0,8,0RPM,0RPM,
946702819.682000,0x65D,0,8,0RPM,0RPM,
946702819.692000,0x65D,0,8,0RPM,0RPM,
946702819.694000,0x65D,0,8,0RPM,0RPM,
946702819.705000,0x65D,0,8,0RPM,0RPM,
946702819.715000,0x65D,0,8,0RPM,0RPM,
946702819.741000,0x65D,0,8,0RPM,0RPM,
946702819.742000,0x65D,0,8,0RPM,0RPM,
946702819.753000,0x65D,0,8,0RPM,0RPM,
946702819.754000,0x65D,0,8,0RPM,0RPM,
946702819.764000,0x65D,0,8,0RPM,0RPM,
946702819.779000,0x65D,0,8,0RPM,0RPM,
946702819.790000,0x65D,0,8,0RPM,0RPM,
946702819.800000,0x65D,0,8,0RPM,0RPM,
946702819.813000,0x65D,0,8,0RPM,0RPM,
946702819.815000,0x65D,0,8,0RPM,0RPM,
946702819.827000,0x65D,0,8,0RPM,0RPM,
946702819.836000,0x65D,0,8,0RPM,0RPM,
946702819.847000,0x65D,0,8,0RPM,0RPM,
946702819.860000,0x65D,0,8,0RPM,0RPM,
946702819.874000,0x65D,0,8,0RPM,0RPM,
946702819.874000,0x65D,0,8,0RPM,0RPM,
946702819.886000,0x65D,0,8,0RPM,0RPM,
946702819.896000,0x65D,0,8,0RPM,0RPM,
946702819.907000,0x65D,0,8,0RPM,0RPM,
946702819.921000,0x65D,0,8,0RPM,0RPM,
946702819.944000,0x65D,0,8,0RPM,0RPM,
946702819.945000,0x65D,0,8,0RPM,0RPM,
946702819.956000,0x65D,0,8,0RPM,0RPM,
946702819.967000,0x65D,0,8,0RPM,0RPM,
946702819.981000,0x65D,0,8,0RPM,0RPM,
946702819.994000,0x65D,0,8,0RPM,0RPM,
946702819.995000,0x65D,0,8,0RPM,0RPM,
946702820.006000,0x65D,0,8,0RPM,0RPM,
946702820.016000,0x65D,0,8,0RPM,0RPM,
946702820.041000,0x65D,0,8,0RPM,0RPM,
946702820.042000,0x65D,0,8,0RPM,0RPM,
946702820.054000,0x65D,0,8,0RPM,0RPM,
946702820.055000,0x65D,0,8,0RPM,0RPM,
946702820.065000,0x65D,0,8,0RPM,0RPM,
946702820.078000,0x65D,0,8,0RPM,0RPM,
946702820.091000,0x65D,0,8,0RPM,0RPM,
946702820.101000,0x65D,0,8,0RPM,0RPM,
946702820.113000,0x65D,0,8,0RPM,0RPM,
946702820.115000,0x65D,0,8,0RPM,0RPM,
946702820.128000,0x65D,0,8,0RPM,0RPM,
946702820.150000,0x65D,0,8,0RPM,0RPM,
946702820.162000,0x65D,0,8,0RPM,0RPM,
946702820.175000,0x65D,0,8,0RPM,0RPM,
946702820.175000,0x65D,0,8,0RPM,0RPM,
946702820.186000,0x65D,0,8,0RPM,0RPM,
946702820.208000,0x65D,0,8,0RPM,0RPM,
946702820.210000,0x65D,0,8,0RPM,0RPM,
946702820.222000,0x65D,0,8,0RPM,0RPM,
946702820.235000,0x65D,0,8,0RPM,0RPM,
946702820.235000,0x65D,0,8,0RPM,0RPM,
946702820.246000,0x65D,0,8,0RPM,0RPM,
946702820.257000,0x65D,0,8,0RPM,0RPM,
946702820.268000,0x65D,0,8,0RPM,0RPM,
946702820.281000,0x65D,0,8,0RPM,0RPM,
946702820.295000,0x65D,0,8,0RPM,0RPM,
946702820.295000,0x65D,0,8,0RPM,0RPM,
946702820.306000,0x65D,0,8,0RPM,0RPM,
946702820.317000,0x65D,0,8,0RPM,0RPM,
946702820.330000,0x65D,0,8,0RPM,0RPM,
946702820.353000,0x65D,0,8,0RPM,0RPM,
946702820.354000,0x65D,0,8,0RPM,0RPM,
946702820.356000,0x65D,0,8,0RPM,0RPM,
946702820.365000,0x65D,0,8,0RPM,0RPM,
946702820.390000,0x65D,0,8,0RPM,0RPM,
946702820.391000,0x65D,0,8,0RPM,0RPM,
946702820.403000,0x65D,0,8,0RPM,0RPM,
946702820.413000,0x65D,0,8,0RPM,0RPM,
946702820.415000,0x65D,0,8,0RPM,0RPM,
946702820.427000,0x65D,0,8,0RPM,0RPM,
946702820.448000,0x65D,0,8,0RPM,0RPM,
946702820.450000,0x65D,0,8,0RPM,0RPM,
946702820.461000,0x65D,0,8,0RPM,0RPM,
946702820.474000,0x65D,0,8,0RPM,0RPM,
946702820.475000,0x65D,0,8,0RPM,0RPM,
946702820.486000,0x65D,0,8,0RPM,0RPM,
946702820.508000,0x65D,0,8,0RPM,0RPM,
946702820.510000,0x65D,0,8,0RPM,0RPM,
946702820.522000,0x65D,0,8,0RPM,0RPM,
946702820.534000,0x65D,0,8,0RPM,0RPM,
946702820.535000,0x65D,0,8,0RPM,0RPM,
946702820.546000,0x65D,0,8,0RPM,0RPM,
946702820.557000,0x65D,0,8,0RPM,0RPM,
946702820.571000,0x65D,0,8,0RPM,0RPM,
946702820.582000,0x65D,0,8,0RPM,0RPM,
946702820.594000,0x65D,0,8,0RPM,0RPM,
946702820.595000,0x65D,0,8,0RPM,0RPM,
946702820.606000,0x65D,0,8,0RPM,0RPM,
946702820.617000,0x65D,0,8,0RPM,0RPM,
946702820.630000,0x65D,0,8,0RPM,0RPM,
946702820.643000,0x65D,0,8,0RPM,0RPM,
946702820.653000,0x65D,0,8,0RPM,0RPM,
946702820.655000,0x65D,0,8,0RPM,0RPM,
946702820.665000,0x65D,0,8,0RPM,0RPM,
946702820.678000,0x65D,0,8,0RPM,0RPM,
946702820.688000,0x65D,0,8,0RPM,0RPM,
946702820.703000,0x65D,0,8,0RPM,0RPM,
946702820.713000,0x65D,0,8,0RPM,0RPM,
946702820.716000,0x65D,0,8,0RPM,0RPM,
946702820.727000,0x65D,0,8,0RPM,0RPM,
946702820.738000,0x65D,0,8,0RPM,0RPM,
946702820.751000,0x65D,0,8,0RPM,0RPM,
946702820.762000,0x65D,0,8,0RPM,0RPM,
946702820.775000,0x65D,0,8,0RPM,0RPM,
946702820.775000,0x65D,0,8,0RPM,0RPM,
946702820.785000,0x65D,0,8,0RPM,0RPM,
946702820.797000,0x65D,0,8,0RPM,0RPM,
946702820.811000,0x65D,0,8,0RPM,0RPM,
946702820.822000,0x65D,0,8,0RPM,0RPM,
946702820.833000,0x65D,0,8,0RPM,0RPM,
946702820.835000,0x65D,0,8,0RPM,0RPM,
946702820.847000,0x65D,0,8,0RPM,0RPM,
946702820.857000,0x65D,0,8,0RPM,0RPM,
946702820.868000,0x65D,0,8,0RPM,0RPM,
946702820.881000,0x65D,0,8,0RPM,0RPM,
946702820.892000,0x65D,0,8,0RPM,0RPM,
946702820.895000,0x65D,0,8,0RPM,0RPM,
946702820.917000,0x65D,0,8,0RPM,0RPM,
946702820.917000,0x65D,0,8,0RPM,0RPM,
946702820.932000,0x65D,0,8,0RPM,0RPM,
946702820.943000,0x65D,0,8,0RPM,0RPM,
946702820.955000,0x65D,0,8,0RPM,0RPM,
946702820.956000,0x65D,0,8,0RPM,0RPM,
946702820.965000,0x65D,0,8,0RPM,0RPM,
946702820.978000,0x65D,0,8,0RPM,0RPM,
946702820.988000,0x65D,0,8,0RPM,0RPM,
946702821.002000,0x65D,0,8,0RPM,0RPM,
946702821.015000,0x65D,0,8,0RPM,0RPM,
946702821.016000,0x65D,0,8,0RPM,0RPM,
946702821.028000,0x65D,0,8,0RPM,0RPM,
946702821.039000,0x65D,0,8,0RPM,0RPM,
946702821.052000,0x65D,0,8,0RPM,0RPM,
946702821.062000,0x65D,0,8,0RPM,0RPM,
946702821.076000,0x65D,0,8,0RPM,0RPM,
946702821.076000,0x65D,0,8,0RPM,0RPM,
946702821.087000,0x65D,0,8,0RPM,0RPM,
946702821.098000,0x65D,0,8,0RPM,0RPM,
946702821.112000,0x65D,0,8,0RPM,0RPM,
946702821.123000,0x65D,0,8,0RPM,0RPM,
946702821.135000,0x65D,0,8,0RPM,0RPM,
946702821.147000,0x65D,0,8,0RPM,0RPM,
946702821.147000,0x65D,0,8,0RPM,0RPM,
946702821.169000,0x65D,0,8,0RPM,0RPM,
946702821.169000,0x65D,0,8,0RPM,0RPM,
946702821.182000,0x65D,0,8,0RPM,0RPM,
946702821.194000,0x65D,0,8,0RPM,0RPM,
946702821.196000,0x65D,0,8,0RPM,0RPM,
946702821.206000,0x65D,0,8,0RPM,0RPM,
946702821.232000,0x65D,0,8,0RPM,0RPM,
946702821.233000,0x65D,0,8,0RPM,0RPM,
946702821.242000,0x65D,0,8,0RPM,0RPM,
946702821.256000,0x65D,0,8,0RPM,0RPM,
946702821.256000,0x65D,0,8,0RPM,0RPM,
946702821.267000,0x65D,0,8,0RPM,0RPM,
946702821.279000,0x65D,0,8,0RPM,0RPM,
946702821.289000,0x65D,0,8,0RPM,0RPM,
946702821.302000,0x65D,0,8,0RPM,0RPM,
946702821.316000,0x65D,0,8,0RPM,0RPM,
946702821.316000,0x65D,0,8,0RPM,0RPM,
946702821.328000,0x65D,0,8,0RPM,0RPM,
946702821.338000,0x65D,0,8,0RPM,0RPM,
946702821.349000,0x65D,0,8,0RPM,0RPM,
946702821.375000,0x65D,0,8,0RPM,0RPM,
946702821.375000,0x65D,0,8,0RPM,0RPM,
946702821.376000,0x65D,0,8,0RPM,0RPM,
946702821.387000,0x65D,0,8,0RPM,0RPM,
946702821.399000,0x65D,0,8,0RPM,0RPM,
946702821.409000,0x65D,0,8,0RPM,0RPM,
946702821.424000,0x65D,0,8,0RPM,0RPM,
946702821.434000,0x65D,0,8,0RPM,0RPM,
946702821.436000,0x65D,0,8,0RPM,0RPM,
946702821.446000,0x65D,0,8,0RPM,0RPM,
946702821.469000,0x65D,0,8,0RPM,0RPM,
946702821.472000,0x65D,0,8,0RPM,0RPM,
946702821.482000,0x65D,0,8,0RPM,0RPM,
946702821.494000,0x65D,0,8,0RPM,0RPM,
946702821.497000,0x65D,0,8,0RPM,0RPM,
946702821.506000,0x65D,0,8,0RPM,0RPM,
946702821.533000,0x65D,0,8,0RPM,0RPM,
946702821.533000,0x65D,0,8,0RPM,0RPM,
946702821.543000,0x65D,0,8,0RPM,0RPM,
946702821.554000,0x65D,0,8,0RPM,0RPM,
946702821.556000,0x65D,0,8,0RPM,0RPM,
946702821.568000,0x65D,0,8,0RPM,0RPM,
946702821.579000,0x65D,0,8,0RPM,0RPM,
946702821.589000,0x65D,0,8,0RPM,0RPM,
946702821.603000,0x65D,0,8,0RPM,0RPM,
946702821.614000,0x65D,0,8,0RPM,0RPM,
946702821.616000,0x65D,0,8,0RPM,0RPM,
946702821.628000,0x65D,0,8,0RPM,0RPM,
946702821.637000,0x65D,0,8,0RPM,0RPM,
946702821.649000,0x65D,0,8,0RPM,0RPM,
946702821.664000,0x65D,0,8,0RPM,0RPM,
946702821.676000,0x65D,0,8,0RPM,0RPM,
946702821.676000,0x65D,0,8,0RPM,0RPM,
946702821.687000,0x65D,0,8,0RPM,0RPM,
946702821.698000,0x65D,0,8,0RPM,0RPM,
946702821.711000,0x65D,0,8,0RPM,0RPM,
946702821.736000,0x65D,0,8,0RPM,0RPM,
946702821.736000,0x65D,0,8,0RPM,0RPM,
946702821.746000,0x65D,0,8,0RPM,0RPM,
946702821.758000,0x65D,0,8,0RPM,0RPM,
946702821.783000,0x65D,0,8,0RPM,0RPM,
946702821.783000,0x65D,0,8,0RPM,0RPM,
946702821.794000,0x65D,0,8,0RPM,0RPM,
946702821.796000,0x65D,0,8,0RPM,0RPM,
946702821.807000,0x65D,0,8,0RPM,0RPM,
946702821.818000,0x65D,0,8,0RPM,0RPM,
946702821.842000,0x65D,0,8,0RPM,0RPM,
946702821.842000,0x65D,0,8,0RPM,0RPM,
946702821.854000,0x65D,0,8,0RPM,0RPM,
946702821.857000,0x65D,0,8,0RPM,0RPM,
946702821.868000,0x65D,0,8,0RPM,0RPM,
946702821.879000,0x65D,0,8,0RPM,0RPM,
946702821.889000,0x65D,0,8,0RPM,0RPM,
946702821.902000,0x65D,0,8,0RPM,0RPM,
946702821.914000,0x65D,0,8,0RPM,0RPM,
946702821.916000,0x65D,0,8,0RPM,0RPM,
946702821.939000,0x65D,0,8,0RPM,0RPM,
946702821.939000,0x65D,0,8,0RPM,0RPM,
946702821.949000,0x65D,0,8,0RPM,0RPM,
946702821.962000,0x65D,0,8,0RPM,0RPM,
946702821.987000,0x65D,0,8,0RPM,0RPM,
946702821.987000,0x65D,0,8,0RPM,0RPM,
946702822.000000,0x65D,0,8,0RPM,0RPM,
946702822.010000,0x65D,0,8,0RPM,0RPM,
946702822.024000,0x65D,0,8,0RPM,0RPM,
946702822.037000,0x65D,0,8,0RPM,0RPM,
946702822.037000,0x65D,0,8,0RPM,0RPM,
946702822.047000,0x65D,0,8,0RPM,0RPM,
946702822.059000,0x65D,0,8,0RPM,0RPM,
946702822.084000,0x65D,0,8,0RPM,0RPM,
946702822.084000,0x65D,0,8,0RPM,0RPM,
946702822.096000,0x65D,0,8,0RPM,0RPM,
946702822.097000,0x65D,0,8,0RPM,0RPM,
946702822.107000,0x65D,0,8,0RPM,0RPM,
946702822.119000,0x65D,0,8,0RPM,0RPM,
946702822.143000,0x65D,0,8,0RPM,0RPM,
946702822.144000,0x65D,0,8,0RPM,0RPM,
946702822.156000,0x65D,0,8,0RPM,0RPM,
946702822.158000,0x65D,0,8,0RPM,0RPM,
946702822.167000,0x65D,0,8,0RPM,0RPM,
946702822.192000,0x65D,0,8,0RPM,0RPM,
946702822.193000,0x65D,0,8,0RPM,0RPM,
946702822.204000,0x65D,0,8,0RPM,0RPM,
946702822.214000,0x65D,0,8,0RPM,0RPM,
946702822.218000,0x65D,0,8,0RPM,0RPM,
946702822.228000,0x65D,0,8,0RPM,0RPM,
946702822.252000,0x65D,0,8,0RPM,0RPM,
946702822.253000,0x65D,0,8,0RPM,0RPM,
946702822.264000,0x65D,0,8,0RPM,0RPM,
946702822.288000,0x65D,0,8,0RPM,0RPM,
946702822.288000,0x65D,0,8,0RPM,0RPM,
946702822.299000,0x65D,0,8,0RPM,0RPM,
946702822.311000,0x65D,0,8,0RPM,0RPM,
946702822.326000,0x65D,0,8,0RPM,0RPM,
946702822.337000,0x65D,0,8,0RPM,0RPM,
946702822.347000,0x65D,0,8,0RPM,0RPM,
946702822.359000,0x65D,0,8,0RPM,0RPM,
946702822.370000,0x65D,0,8,0RPM,0RPM,
946702822.385000,0x65D,0,8,0RPM,0RPM,
946702822.396000,0x65D,0,8,0RPM,0RPM,
946702822.397000,0x65D,0,8,0RPM,0RPM,
946702822.408000,0x65D,0,8,0RPM,0RPM,
946702822.432000,0x65D,0,8,0RPM,0RPM,
946702822.433000,0x65D,0,8,0RPM,0RPM,
946702822.444000,0x65D,0,8,0RPM,0RPM,
946702822.455000,0x65D,0,8,0RPM,0RPM,
946702822.458000,0x65D,0,8,0RPM,0RPM,
946702822.467000,0x65D,0,8,0RPM,0RPM,
946702822.492000,0x65D,0,8,0RPM,0RPM,
946702822.493000,0x65D,0,8,0RPM,0RPM,
946702822.503000,0x65D,0,8,0RPM,0RPM,
946702822.515000,0x65D,0,8,0RPM,0RPM,
946702822.518000,0x65D,0,8,0RPM,0RPM,
946702822.528000,0x65D,0,8,0RPM,0RPM,
946702822.542000,0x65D,0,8,0RPM,0RPM,
946702822.551000,0x65D,0,8,0RPM,0RPM,
946702822.563000,0x65D,0,8,0RPM,0RPM,
946702822.578000,0x65D,0,8,0RPM,0RPM,
946702822.589000,0x65D,0,8,0RPM,0RPM,
946702822.589000,0x65D,0,8,0RPM,0RPM,
946702822.600000,0x65D,0,8,0RPM,0RPM,
946702822.610000,0x65D,0,8,0RPM,0RPM,
946702822.624000,0x65D,0,8,0RPM,0RPM,
946702822.636000,0x65D,0,8,0RPM,0RPM,
946702822.638000,0x65D,0,8,0RPM,0RPM,
946702822.649000,0x65D,0,8,0RPM,0RPM,
946702822.660000,0x65D,0,8,0RPM,0RPM,
946702822.671000,0x65D,0,8,0RPM,0RPM,
946702822.685000,0x65D,0,8,0RPM,0RPM,
946702822.695000,0x65D,0,8,0RPM,0RPM,
946702822.698000,0x65D,0,8,0RPM,0RPM,
946702822.707000,0x65D,0,8,0RPM,0RPM,
946702822.720000,0x65D,0,8,0RPM,0RPM,
946702822.733000,0x65D,0,8,0RPM,0RPM,
946702822.745000,0x65D,0,8,0RPM,0RPM,
946702822.755000,0x65D,0,8,0RPM,0RPM,
946702822.758000,0x65D,0,8,0RPM,0RPM,
946702822.767000,0x65D,0,8,0RPM,0RPM,
946702822.780000,0x65D,0,8,0RPM,0RPM,
946702822.793000,0x65D,0,8,0RPM,0RPM,
946702822.803000,0x65D,0,8,0RPM,0RPM,
946702822.816000,0x65D,0,8,0RPM,0RPM,
946702822.818000,0x65D,0,8,0RPM,0RPM,
946702822.828000,0x65D,0,8,0RPM,0RPM,
