Data Set 6:Time(s),Data Set 6:Angle(rad),Data Set 6:Velocity(rad/s),Data Set 6:Acceleration(rad/s²),,,,,,,,,,,,,,,,,,,,
12.85,98.733240481850300,3.490657255855150,18.315176959694600,,,,,,,,,,,,,,,,,,,,
12.855,98.750693768129600,3.5876199574059800,47.403987425134900,,,,,,,,,,,,,,,,,,,,
12.860000000000000,98.768147054408900,3.8785080620603700,81.340932968210600,,,,,,,,,,,,,,,,,,,,
12.865,98.785600340688100,4.7511723760242200,49.02003245106950,,,,,,,,,,,,,,,,,,,,
12.870000000000000,98.820506913246700,4.7511723760243600,-49.020032451012200,,,,,,,,,,,,,,,,,,,,
12.875,98.837960199526000,3.878508062060970,-81.34093296818600,,,,,,,,,,,,,,,,,,,,
12.880000000000000,98.855413485805200,3.5876199574065900,-47.403987425204700,,,,,,,,,,,,,,,,,,,,
12.885,98.872866772084500,3.4906572558544800,-18.315176959751700,,,,,,,,,,,,,,,,,,,,
12.890000000000000,98.890320058363800,3.4906572558545200,3.22926870429311E-11,,,,,,,,,,,,,,,,,,,,
12.895,98.907773344643100,3.490657255855150,2.90829089206258E-11,,,,,,,,,,,,,,,,,,,,
12.9,98.925226630922300,3.490657255855150,-2.90187627014253E-11,,,,,,,,,,,,,,,,,,,,
12.905000000000000,98.942679917201600,3.4906572558545200,-3.34448518262643E-11,,,,,,,,,,,,,,,,,,,,
12.91,98.960133203480900,3.4906572558544800,1.65521917160232E-11,,,,,,,,,,,,,,,,,,,,
12.915000000000000,98.977586489760200,3.4906572558550400,1.02115846642749E-11,,,,,,,,,,,,,,,,,,,,
12.92,98.995039776039400,3.4906572558548000,-0.53868167531700700,,,,,,,,,,,,,,,,,,,,
12.925000000000000,99.012493062318700,3.490657255854410,-3.7707717270268700,,,,,,,,,,,,,,,,,,,,
12.93,99.029946348598000,3.4906572558544000,-18.315176959720100,,,,,,,,,,,,,,,,,,,,
12.935,99.047399634877300,3.3936945543033700,-47.403987425194800,,,,,,,,,,,,,,,,,,,,
12.94,99.064852921156500,3.102806449648270,-81.340932968245600,,,,,,,,,,,,,,,,,,,,
12.945,99.082306207435800,2.2301421356844300,-49.020032451016900,,,,,,,,,,,,,,,,,,,,
12.950000000000000,99.082306207435800,2.2301421356850900,49.020032451095400,,,,,,,,,,,,,,,,,,,,
12.955,99.099759493715100,3.1028064496488700,81.340932968229000,,,,,,,,,,,,,,,,,,,,
12.960000000000000,99.117212779994300,3.3936945543035800,47.403987425162800,,,,,,,,,,,,,,,,,,,,
12.965,99.134666066273600,3.4906572558544800,18.315176959707200,,,,,,,,,,,,,,,,,,,,
12.970000000000000,99.152119352552900,3.4906572558545200,3.7707717270353000,,,,,,,,,,,,,,,,,,,,
12.975,99.169572638832200,3.490657255855150,0.53868167531451000,,,,,,,,,,,,,,,,,,,,
12.98,99.187025925111400,3.490657255855150,-3.16610935000332E-11,,,,,,,,,,,,,,,,,,,,
12.985000000000000,99.204479211390700,3.4906572558545200,-4.52896979178765E-11,,,,,,,,,,,,,,,,,,,,
12.99,99.221932497670000,3.4906572558544000,-7.12516465581647E-12,,,,,,,,,,,,,,,,,,,,
12.995000000000000,99.23938578394930,3.4906572558548100,-1.74156985129535E-11,,,,,,,,,,,,,,,,,,,,
13,99.256839070228500,3.4906572558540900,-0.53868167529069700,,,,,,,,,,,,,,,,,,,,
13.005000000000000,99.2742923565078,3.490657255854410,-3.7707717269470500,,,,,,,,,,,,,,,,,,,,
13.01,99.291745642787100,3.4906572558551100,-18.315176959693700,,,,,,,,,,,,,,,,,,,,
13.015000000000000,99.309198929066400,3.3936945543036000,-47.403987425221600,,,,,,,,,,,,,,,,,,,,
13.02,99.326652215345600,3.1028064496483400,-81.340932968264900,,,,,,,,,,,,,,,,,,,,
13.025,99.344105501624900,2.2301421356844600,-49.020032451019700,,,,,,,,,,,,,,,,,,,,
13.030000000000000,99.344105501624900,2.2301421356851700,49.020032451105500,,,,,,,,,,,,,,,,,,,,
13.035,99.361558787904200,3.1028064496491800,81.340932968228800,,,,,,,,,,,,,,,,,,,,
13.040000000000000,99.37901207418350,3.3936945543035800,47.403987425128300,,,,,,,,,,,,,,,,,,,,
13.045,99.396465360462700,3.4906572558541700,17.776495284408600,,,,,,,,,,,,,,,,,,,,
13.050000000000000,99.41391864674200,3.490657255854410,4.28348714523164E-11,,,,,,,,,,,,,,,,,,,,
13.055,99.431371933021300,3.4906572558551100,-17.776495284410600,,,,,,,,,,,,,,,,,,,,
13.06,99.448825219300500,3.3936945543036000,-47.403987425223300,,,,,,,,,,,,,,,,,,,,
13.065,99.466278505579800,3.1028064496483400,-81.340932968272000,,,,,,,,,,,,,,,,,,,,
13.07,99.483731791859100,2.2301421356844300,-49.020032451040600,,,,,,,,,,,,,,,,,,,,
13.075000000000000,99.483731791859100,2.2301421356850100,49.020032451069100,,,,,,,,,,,,,,,,,,,,
13.08,99.501185078138400,3.1028064496486400,80.802251292914600,,,,,,,,,,,,,,,,,,,,
13.085000000000000,99.51863836441760,3.3936945543028700,43.633215698184700,,,,,,,,,,,,,,,,,,,,
13.09,99.536091650696900,3.4906572558544800,5.11837485974977E-11,,,,,,,,,,,,,,,,,,,,
13.095000000000000,99.553544936976200,3.3936945543036800,-43.633215698138100,,,,,,,,,,,,,,,,,,,,
13.1,99.570998223255500,3.1028064496492100,-80.371305952720600,,,,,,,,,,,,,,,,,,,,
13.105,99.588451509534700,2.2301421356851700,-48.696823445939500,,,,,,,,,,,,,,,,,,,,
13.110000000000000,99.588451509534700,2.2301421356844600,49.127768786071100,,,,,,,,,,,,,,,,,,,,
13.115,99.605904795814000,3.1028064496483200,80.802251292967900,,,,,,,,,,,,,,,,,,,,
13.120000000000000,99.623358082093300,3.3936945543035000,43.633215698203400,,,,,,,,,,,,,,,,,,,,
13.125,99.640811368372600,3.4906572558548000,-2.76494876377155E-11,,,,,,,,,,,,,,,,,,,,
13.130000000000000,99.65826465465180,3.3936945543028700,-43.633215698201200,,,,,,,,,,,,,,,,,,,,
13.135,99.675717940931100,3.1028064496483200,-80.802251292902600,,,,,,,,,,,,,,,,,,,,
13.140000000000000,99.693171227210400,2.2301421356851700,-49.020032451002000,,,,,,,,,,,,,,,,,,,,
13.145,99.693171227210400,2.2301421356853300,48.481350775773300,,,,,,,,,,,,,,,,,,,,
13.15,99.710624513489600,3.1028064496490500,77.570161241183400,,,,,,,,,,,,,,,,,,,,
13.155000000000000,99.728077799768900,3.3936945543029700,29.088810465419800,,,,,,,,,,,,,,,,,,,,
13.16,99.745531086048200,3.3936945543029400,-29.088810465445400,,,,,,,,,,,,,,,,,,,,
13.165000000000000,99.762984372327500,3.1028064496489000,-77.570161241215800,,,,,,,,,,,,,,,,,,,,
13.17,99.780437658606700,2.2301421356849100,-49.020032451078600,,,,,,,,,,,,,,,,,,,,
13.175000000000000,99.780437658606700,2.2301421356843800,45.249260724037800,,,,,,,,,,,,,,,,,,,,
13.18,99.797890944886000,3.1028064496483200,63.025756008551600,,,,,,,,,,,,,,,,,,,,
13.185,99.815344231165300,3.2967318527521400,5.45859653774047E-11,,,,,,,,,,,,,,,,,,,,
13.19,99.832797517444600,3.1028064496492100,-63.025756008507900,,,,,,,,,,,,,,,,,,,,
13.195,99.850250803723800,2.2301421356851400,-45.78794239940200,,,,,,,,,,,,,,,,,,,,
13.200000000000000,99.850250803723800,2.2301421356843800,45.787942399285700,,,,,,,,,,,,,,,,,,,,
13.205,99.867704090003100,3.1028064496480100,63.025756008531000,,,,,,,,,,,,,,,,,,,,
13.210000000000000,99.885157376282400,3.2967318527520400,6.8295986150386E-11,,,,,,,,,,,,,,,,,,,,
13.215,99.902610662561700,3.1028064496491800,-63.564437683779600,,,,,,,,,,,,,,,,,,,,
13.220000000000000,99.920063948840900,2.2301421356851700,-49.02003245110560,,,,,,,,,,,,,,,,,,,,
13.225,99.920063948840900,2.2301421356844600,31.243537166569900,,,,,,,,,,,,,,,,,,,,
13.23,99.937517235120200,3.005843748096800,33.936945543065400,,,,,,,,,,,,,,,,,,,,
13.235000000000000,99.954970521399500,3.0058437480974300,-34.475627218304000,,,,,,,,,,,,,,,,,,,,
13.24,99.972423807678800,2.2301421356850600,-34.475627218364800,,,,,,,,,,,,,,,,,,,,
13.245000000000000,99.972423807678800,2.2301421356843800,34.47562721828500,,,,,,,,,,,,,,,,,,,,
13.25,99.989877093958000,3.0058437480964700,34.475627218360400,,,,,,,,,,,,,,,,,,,,
13.255000000000000,100.00733038023700,3.0058437480974300,-34.475627218258700,,,,,,,,,,,,,,,,,,,,
13.26,100.02478366651700,2.2301421356853000,-34.475627218317500,,,,,,,,,,,,,,,,,,,,
13.265000000000000,100.02478366651700,2.2301421356851700,34.475627218280300,,,,,,,,,,,,,,,,,,,,
13.27,100.04223695279600,3.005843748096800,34.475627218290500,,,,,,,,,,,,,,,,,,,,
13.275,100.05969023907500,3.005843748096800,-33.936945543004200,,,,,,,,,,,,,,,,,,,,
13.280000000000000,100.07714352535400,2.2301421356851700,-31.24353716656220,,,,,,,,,,,,,,,,,,,,
13.285,100.07714352535400,2.2301421356853000,49.020032451048900,,,,,,,,,,,,,,,,,,,,
13.290000000000000,100.09459681163400,3.1028064496489800,63.564437683721200,,,,,,,,,,,,,,,,,,,,
13.295,100.11205009791300,3.2967318527511000,-3.72837563291842E-11,,,,,,,,,,,,,,,,,,,,
13.300000000000000,100.1295033841920,3.1028064496482700,-63.564437683735300,,,,,,,,,,,,,,,,,,,,
13.305,100.14695667047100,2.2301421356851400,-49.020032450997700,,,,,,,,,,,,,,,,,,,,
13.31,100.14695667047100,2.2301421356853300,34.637231720924100,,,,,,,,,,,,,,,,,,,,
13.315,100.16440995675100,3.0058437480975100,35.068177061088300,,,,,,,,,,,,,,,,,,,,
13.32,100.18186324303000,3.0058437480967800,-34.367890883317100,,,,,,,,,,,,,,,,,,,,
13.325000000000000,100.1993165293090,2.2301421356843800,-34.475627218311100,,,,,,,,,,,,,,,,,,,,
13.33,100.1993165293090,2.2301421356849100,34.475627218348100,,,,,,,,,,,,,,,,,,,,
13.335000000000000,100.21676981558900,3.0058437480973600,33.936945543022600,,,,,,,,,,,,,,,,,,,,
13.34,100.23422310186800,3.0058437480967800,-37.707717270063000,,,,,,,,,,,,,,,,,,,,
13.345000000000000,100.25167638814700,2.2301421356844600,-49.020032451012800,,,,,,,,,,,,,,,,,,,,
13.35,100.25167638814700,2.1331794341336300,4.8481350776415400,,,,,,,,,,,,,,,,,,,,
13.355,100.2691296744260,2.7149556434431200,-3.2320900516950300,,,,,,,,,,,,,,,,,,,,
13.360000000000000,100.28658296070600,2.1331794341338600,-19.931221985622000,,,,,,,,,,,,,,,,,,,,
13.365,100.28658296070600,2.1331794341336000,19.392540310239800,,,,,,,,,,,,,,,,,,,,
13.370000000000000,100.30403624698500,2.7149556434421200,-4.86672430750135E-11,,,,,,,,,,,,,,,,,,,,
13.375,100.32148953326400,2.1331794341327400,-19.392540310265600,,,,,,,,,,,,,,,,,,,,
13.380000000000000,100.32148953326400,2.1331794341335500,19.931221985668100,,,,,,,,,,,,,,,,,,,,
13.385,100.33894281954300,2.7149556434431000,3.2320900517488900,,,,,,,,,,,,,,,,,,,,
13.390000000000000,100.35639610582300,2.1331794341338600,-4.8481350775975100,,,,,,,,,,,,,,,,,,,,
13.395,100.35639610582300,2.2301421356851700,49.02003245099630,,,,,,,,,,,,,,,,,,,,
13.4,100.37384939210200,3.005843748096800,37.169035594718600,,,,,,,,,,,,,,,,,,,,
13.405000000000000,100.39130267838100,3.005843748096800,-37.169035594724000,,,,,,,,,,,,,,,,,,,,
13.41,100.40875596466100,2.2301421356851400,-49.02003245100550,,,,,,,,,,,,,,,,,,,,
13.415000000000000,100.40875596466100,2.1331794341337900,4.8481350775855900,,,,,,,,,,,,,,,,,,,,
13.42,100.42620925094000,2.7149556434427900,-3.2320900517416400,,,,,,,,,,,,,,,,,,,,
13.425000000000000,100.44366253721900,2.1331794341335500,-19.931221985642800,,,,,,,,,,,,,,,,,,,,
13.43,100.44366253721900,2.1331794341328900,19.392540310276200,,,,,,,,,,,,,,,,,,,,
13.435,100.4611158234980,2.7149556434421700,2.86215495748371E-11,,,,,,,,,,,,,,,,,,,,
13.44,100.47856910977800,2.1331794341335500,-19.392540310283500,,,,,,,,,,,,,,,,,,,,
13.445,100.47856910977800,2.1331794341335200,19.392540310275500,,,,,,,,,,,,,,,,,,,,
13.450000000000000,100.49602239605700,2.7149556434421200,-3.41874676716247E-11,,,,,,,,,,,,,,,,,,,,
13.455,100.51347568233600,2.1331794341327400,-19.392540310262500,,,,,,,,,,,,,,,,,,,,
13.460000000000000,100.51347568233600,2.1331794341335500,19.392540310382200,,,,,,,,,,,,,,,,,,,,
13.465,100.5309289686160,2.7149556434431000,3.08271926504258E-11,,,,,,,,,,,,,,,,,,,,
13.470000000000000,100.54838225489500,2.1331794341338600,-19.392540310329200,,,,,,,,,,,,,,,,,,,,
13.475,100.54838225489500,2.1331794341336300,19.392540310246500,,,,,,,,,,,,,,,,,,,,
13.48,100.56583554117400,2.7149556434421700,-4.00198392943223E-11,,,,,,,,,,,,,,,,,,,,
13.485000000000000,100.58328882745300,2.133179434132920,-19.931221985558400,,,,,,,,,,,,,,,,,,,,
13.49,100.58328882745300,2.1331794341336000,16.160450258650900,,,,,,,,,,,,,,,,,,,,
13.495000000000000,100.60074211373300,2.7149556434430700,-14.544405232704200,,,,,,,,,,,,,,,,,,,,
13.5,100.61819540001200,2.0362167325822300,-49.020032451051000,,,,,,,,,,,,,,,,,,,,
13.505000000000000,100.61819540001200,1.8422913294791800,-17.776495284476000,,,,,,,,,,,,,,,,,,,,
13.51,100.63564868629100,1.8422913294789700,17.237813609103700,,,,,,,,,,,,,,,,,,,,
13.515000000000000,100.63564868629100,2.0362167325813700,45.787942399303300,,,,,,,,,,,,,,,,,,,,
13.52,100.65310197257000,2.7149556434421700,3.73836764014068E-11,,,,,,,,,,,,,,,,,,,,
13.525,100.67055525885000,2.0362167325820800,-37.384508264816900,,,,,,,,,,,,,,,,,,,,
13.530000000000000,100.67055525885000,1.8422913294791600,-16.052713923536500,,,,,,,,,,,,,,,,,,,,
13.535,100.68800854512900,1.8422913294789700,17.453286279217300,,,,,,,,,,,,,,,,,,,,
13.540000000000000,100.68800854512900,2.0362167325813000,45.787942399286600,,,,,,,,,,,,,,,,,,,,
13.545,100.70546183140800,2.7149556434418400,3.99112841541304E-11,,,,,,,,,,,,,,,,,,,,
13.550000000000000,100.72291511768800,2.0362167325820100,-45.787942399260300,,,,,,,,,,,,,,,,,,,,
13.555,100.72291511768800,1.8422913294792100,-17.237813609130300,,,,,,,,,,,,,,,,,,,,
13.56,100.74036840396700,1.8422913294792300,17.237813609143300,,,,,,,,,,,,,,,,,,,,
13.565,100.74036840396700,2.0362167325820800,45.787942399274900,,,,,,,,,,,,,,,,,,,,
13.57,100.75782169024600,2.7149556434421500,-0.53868167533281800,,,,,,,,,,,,,,,,,,,,
13.575000000000000,100.77527497652500,2.0362167325813000,-49.02003245102720,,,,,,,,,,,,,,,,,,,,
13.58,100.77527497652500,1.8422913294788200,-32.320900517111300,,,,,,,,,,,,,,,,,,,,
13.585000000000000,100.7927282628050,1.7453286279276400,-15.083086907970000,,,,,,,,,,,,,,,,,,,,
13.59,100.7927282628050,1.7453286279277500,-3.2320900517002300,,,,,,,,,,,,,,,,,,,,
13.595000000000000,100.81018154908400,1.7453286279277700,-0.5386816752955030,,,,,,,,,,,,,,,,,,,,
13.6,100.81018154908400,1.7453286279276900,0.53868167524863500,,,,,,,,,,,,,,,,,,,,
13.605,100.82763483536300,1.7453286279274500,3.232090051651210,,,,,,,,,,,,,,,,,,,,
13.610000000000000,100.82763483536300,1.7453286279267400,15.083086907973900,,,,,,,,,,,,,,,,,,,,
13.615,100.84508812164200,1.8422913294782600,32.320900517211600,,,,,,,,,,,,,,,,,,,,
13.620000000000000,100.84508812164200,2.0362167325820100,49.020032451107200,,,,,,,,,,,,,,,,,,,,
13.625,100.8625414079220,2.7149556434427900,3.55444069239413E-11,,,,,,,,,,,,,,,,,,,,
13.630000000000000,100.87999469420100,2.0362167325823200,-49.020032451041500,,,,,,,,,,,,,,,,,,,,
13.635,100.87999469420100,1.8422913294792100,-32.320900517207200,,,,,,,,,,,,,,,,,,,,
13.640000000000000,100.89744798048000,1.7453286279274500,-15.083086908079600,,,,,,,,,,,,,,,,,,,,
13.645,100.89744798048000,1.7453286279267400,-3.2320900517573600,,,,,,,,,,,,,,,,,,,,
13.65,100.91490126676000,1.7453286279267400,-0.53868167524732900,,,,,,,,,,,,,,,,,,,,
13.655000000000000,100.91490126676000,1.7453286279274500,6.04898847061337E-11,,,,,,,,,,,,,,,,,,,,
13.66,100.93235455303900,1.7453286279276700,-0.53868167526838500,,,,,,,,,,,,,,,,,,,,
13.665000000000000,100.93235455303900,1.7453286279276400,-3.2320900517504200,,,,,,,,,,,,,,,,,,,,
13.67,100.94980783931800,1.7453286279272800,-15.08308690808010,,,,,,,,,,,,,,,,,,,,
13.675000000000000,100.94980783931800,1.64836592637515,-32.320900517211000,,,,,,,,,,,,,,,,,,,,
13.68,100.96726112559700,1.4544405232721000,-49.020032451013200,,,,,,,,,,,,,,,,,,,,
13.685,100.96726112559700,0.77570161241202700,6.84316800756192E-11,,,,,,,,,,,,,,,,,,,,
13.69,100.96726112559700,1.4544405232730600,49.020032451095600,,,,,,,,,,,,,,,,,,,,
13.695,100.98471441187700,1.6483659263762200,32.320900517190400,,,,,,,,,,,,,,,,,,,,
13.700000000000000,100.98471441187700,1.7453286279277200,15.08308690800870,,,,,,,,,,,,,,,,,,,,
13.705,101.00216769815600,1.7453286279276000,3.2320900517034900,,,,,,,,,,,,,,,,,,,,
13.710000000000000,101.00216769815600,1.7453286279276400,0.5386816752564360,,,,,,,,,,,,,,,,,,,,
13.715,101.01962098443500,1.7453286279274400,-0.53868167534681900,,,,,,,,,,,,,,,,,,,,
13.720000000000000,101.01962098443500,1.7453286279267400,-3.2320900517554000,,,,,,,,,,,,,,,,,,,,
13.725,101.03707427071400,1.7453286279267400,-15.083086907977700,,,,,,,,,,,,,,,,,,,,
13.73,101.03707427071400,1.6483659263759100,-32.320900517115600,,,,,,,,,,,,,,,,,,,,
13.735000000000000,101.0545275569940,1.4544405232730600,-59.578193286629400,,,,,,,,,,,,,,,,,,,,
13.74,101.0545275569940,0.77570161241233100,-1.7237813609056300,,,,,,,,,,,,,,,,,,,,
13.745000000000000,101.0545275569940,1.4544405232731200,48.804559780935200,,,,,,,,,,,,,,,,,,,,
13.75,101.07198084327300,1.6483659263760600,32.320900517163100,,,,,,,,,,,,,,,,,,,,
13.755000000000000,101.07198084327300,1.7453286279276400,15.083086907987000,,,,,,,,,,,,,,,,,,,,
13.76,101.08943412955200,1.7453286279274400,2.6934083763710100,,,,,,,,,,,,,,,,,,,,
13.765000000000000,101.08943412955200,1.7453286279267400,-2.6934083764690700,,,,,,,,,,,,,,,,,,,,
13.77,101.10688741583200,1.7453286279267400,-15.083086907977700,,,,,,,,,,,,,,,,,,,,
13.775,101.10688741583200,1.6483659263759100,-32.320900517115600,,,,,,,,,,,,,,,,,,,,
13.780000000000000,101.1243407021110,1.4544405232730600,-49.020032451022100,,,,,,,,,,,,,,,,,,,,
13.785,101.1243407021110,0.77570161241233100,1.01277011468583E-11,,,,,,,,,,,,,,,,,,,,
13.790000000000000,101.1243407021110,1.4544405232731200,49.020032451049700,,,,,,,,,,,,,,,,,,,,
13.795,101.14179398839000,1.6483659263760600,31.782218841876800,,,,,,,,,,,,,,,,,,,,
13.800000000000000,101.14179398839000,1.7453286279276400,11.850996856269000,,,,,,,,,,,,,,,,,,,,
13.805,101.15924727466900,1.7453286279274400,-11.850996856360500,,,,,,,,,,,,,,,,,,,,
13.81,101.15924727466900,1.6483659263752000,-31.78221884193290,,,,,,,,,,,,,,,,,,,,
13.815,101.17670056094900,1.454440523272120,-49.020032451020200,,,,,,,,,,,,,,,,,,,,
13.82,101.17670056094900,0.77570161241201500,-0.5386816752243640,,,,,,,,,,,,,,,,,,,,
13.825000000000000,101.17670056094900,1.4544405232730400,45.78794239936980,,,,,,,,,,,,,,,,,,,,
13.83,101.19415384722800,1.6483659263760600,31.189668999074300,,,,,,,,,,,,,,,,,,,,
13.835000000000000,101.19415384722800,1.6483659263761800,-14.921482405437900,,,,,,,,,,,,,,,,,,,,
13.84,101.21160713350700,1.4544405232730500,-45.46473339420200,,,,,,,,,,,,,,,,,,,,
13.845000000000000,101.21160713350700,0.77570161241202700,-6.35750711334532E-11,,,,,,,,,,,,,,,,,,,,
13.85,101.21160713350700,1.454440523272120,45.787942399301200,,,,,,,,,,,,,,,,,,,,
13.855,101.22906041978600,1.6483659263752000,17.237813609203000,,,,,,,,,,,,,,,,,,,,
13.860000000000000,101.22906041978600,1.6483659263759100,-17.776495284386300,,,,,,,,,,,,,,,,,,,,
13.865,101.24651370606600,1.4544405232730500,-49.020032451025700,,,,,,,,,,,,,,,,,,,,
13.870000000000000,101.24651370606600,0.77570161241229100,-14.544405232724400,,,,,,,,,,,,,,,,,,,,
13.875,101.24651370606600,1.3574778217214300,16.6991319338761,,,,,,,,,,,,,,,,,,,,
13.880000000000000,101.26396699234500,1.3574778217215700,-16.699131933872100,,,,,,,,,,,,,,,,,,,,
13.885,101.26396699234500,0.77570161241233100,14.544405232720900,,,,,,,,,,,,,,,,,,,,
13.890000000000000,101.26396699234500,1.4544405232730600,49.020032451022100,,,,,,,,,,,,,,,,,,,,
13.895,101.28142027862400,1.6483659263759100,17.776495284384000,,,,,,,,,,,,,,,,,,,,
13.9,101.28142027862400,1.6483659263752000,-17.776495284490100,,,,,,,,,,,,,,,,,,,,
13.905000000000000,101.29887356490400,1.454440523272120,-49.020032451020800,,,,,,,,,,,,,,,,,,,,
13.91,101.29887356490400,0.77570161241201500,-14.544405232669600,,,,,,,,,,,,,,,,,,,,
13.915000000000000,101.29887356490400,1.3574778217214900,16.160450258621700,,,,,,,,,,,,,,,,,,,,
13.92,101.31632685118300,1.3574778217214300,-19.931221985576500,,,,,,,,,,,,,,,,,,,,
13.925000000000000,101.31632685118300,0.77570161241229100,1.13242748511767E-11,,,,,,,,,,,,,,,,,,,,
13.93,101.31632685118300,1.3574778217215900,19.392540310314900,,,,,,,,,,,,,,,,,,,,
13.935,101.33378013746200,1.3574778217216000,-19.392540310307400,,,,,,,,,,,,,,,,,,,,
13.94,101.33378013746200,0.77570161241234200,-3.66188560955539E-12,,,,,,,,,,,,,,,,,,,,
13.945,101.33378013746200,1.3574778217215900,19.392540310292500,,,,,,,,,,,,,,,,,,,,
13.950000000000000,101.35123342374100,1.3574778217214900,-19.39254031034890,,,,,,,,,,,,,,,,,,,,
13.955,101.35123342374100,0.77570161241201500,-6.62285041622989E-11,,,,,,,,,,,,,,,,,,,,
13.960000000000000,101.35123342374100,1.3574778217205500,19.392540310270400,,,,,,,,,,,,,,,,,,,,
13.965,101.36868671002100,1.3574778217205600,-19.931221985553800,,,,,,,,,,,,,,,,,,,,
13.970000000000000,101.36868671002100,0.77570161241202700,-3.2320900516508700,,,,,,,,,,,,,,,,,,,,
13.975,101.36868671002100,1.3574778217215200,4.8481350776161100,,,,,,,,,,,,,,,,,,,,
13.98,101.3861399963000,1.2605151201700600,-49.02003245104420,,,,,,,,,,,,,,,,,,,,
13.985000000000000,101.3861399963000,0.48481350775771400,-37.16903559475770,,,,,,,,,,,,,,,,,,,,
13.99,101.3861399963000,0.48481350775770300,37.169035594755200,,,,,,,,,,,,,,,,,,,,
13.995000000000000,101.3861399963000,1.2605151201700300,49.020032451049700,,,,,,,,,,,,,,,,,,,,
14,101.40359328257900,1.3574778217214300,-5.3868167528608500,,,,,,,,,,,,,,,,,,,,
14.005000000000000,101.40359328257900,0.77570161241229100,7.81473651222276E-12,,,,,,,,,,,,,,,,,,,,
14.01,101.40359328257900,1.3574778217215900,5.3868167528663000,,,,,,,,,,,,,,,,,,,,
14.015000000000000,101.42104656885800,1.2605151201700600,-49.020032451071300,,,,,,,,,,,,,,,,,,,,
14.02,101.42104656885800,0.48481350775763500,-37.169035594797100,,,,,,,,,,,,,,,,,,,,
14.025,101.42104656885800,0.48481350775739800,37.169035594692200,,,,,,,,,,,,,,,,,,,,
14.030000000000000,101.42104656885800,1.2605151201690300,49.02003245101650,,,,,,,,,,,,,,,,,,,,
14.035,101.43849985513800,1.3574778217205600,-5.3868167528294500,,,,,,,,,,,,,,,,,,,,
14.040000000000000,101.43849985513800,0.77570161241197500,-5.9793665956165000,,,,,,,,,,,,,,,,,,,,
14.045,101.43849985513800,1.3574778217213500,3.932376229627060,,,,,,,,,,,,,,,,,,,,
14.050000000000000,101.455953141417,1.2605151201700300,-49.235505121149300,,,,,,,,,,,,,,,,,,,,
14.055,101.455953141417,0.48481350775770300,-37.707717270038000,,,,,,,,,,,,,,,,,,,,
14.06,101.455953141417,0.48481350775771400,33.398263867756500,,,,,,,,,,,,,,,,,,,,
14.065,101.455953141417,1.2605151201700600,31.243537166608000,,,,,,,,,,,,,,,,,,,,
14.07,101.47340642769600,1.2605151201700500,-49.0200324510634,,,,,,,,,,,,,,,,,,,,
14.075000000000000,101.47340642769600,0.38785080620614500,-63.564437683804900,,,,,,,,,,,,,,,,,,,,
14.08,101.47340642769600,0.19392540310299500,-3.85965950558066E-11,,,,,,,,,,,,,,,,,,,,
14.085000000000000,101.47340642769600,0.38785080620583000,63.025756008437400,,,,,,,,,,,,,,,,,,,,
14.09,101.47340642769600,1.2605151201690200,45.787942399302400,,,,,,,,,,,,,,,,,,,,
14.095000000000000,101.49085971397600,1.2605151201690300,-45.787942399299900,,,,,,,,,,,,,,,,,,,,
14.1,101.49085971397600,0.38785080620585500,-63.025756008437700,,,,,,,,,,,,,,,,,,,,
14.105,101.49085971397600,0.19392540310300700,3.83865778669848E-11,,,,,,,,,,,,,,,,,,,,
14.110000000000000,101.49085971397600,0.38785080620617100,63.025756008518300,,,,,,,,,,,,,,,,,,,,
14.115,101.49085971397600,1.2605151201700500,45.787942399342400,,,,,,,,,,,,,,,,,,,,
14.120000000000000,101.50831300025500,1.2605151201700300,-45.787942399339900,,,,,,,,,,,,,,,,,,,,
14.125,101.50831300025500,0.38785080620616600,-63.025756008493700,,,,,,,,,,,,,,,,,,,,
14.130000000000000,101.50831300025500,0.19392540310308600,4.61359345788648E-13,,,,,,,,,,,,,,,,,,,,
14.135,101.50831300025500,0.38785080620616600,63.025756008504700,,,,,,,,,,,,,,,,,,,,
14.140000000000000,101.50831300025500,1.2605151201700600,45.249260724054600,,,,,,,,,,,,,,,,,,,,
14.145,101.52576628653400,1.2605151201700600,-49.55871412634510,,,,,,,,,,,,,,,,,,,,
14.15,101.52576628653400,0.38785080620617100,-80.80225129295400,,,,,,,,,,,,,,,,,,,,
14.155000000000000,101.52576628653400,0.09696270155154280,-43.633215698195200,,,,,,,,,,,,,,,,,,,,
14.16,101.52576628653400,0,-2.37464369155933E-13,,,,,,,,,,,,,,,,,,,,
14.165000000000000,101.52576628653400,0.09696270155154280,43.633215698192700,,,,,,,,,,,,,,,,,,,,
14.17,101.52576628653400,0.38785080620616600,80.802251292942300,,,,,,,,,,,,,,,,,,,,
14.175000000000000,101.52576628653400,1.2605151201700300,49.020032451058400,,,,,,,,,,,,,,,,,,,,
14.18,101.54321957281300,1.2605151201700500,-49.020032451057400,,,,,,,,,,,,,,,,,,,,
14.185,101.54321957281300,0.38785080620617100,-81.340932968239700,,,,,,,,,,,,,,,,,,,,
14.19,101.54321957281300,0.09696270155154280,-47.403987425199500,,,,,,,,,,,,,,,,,,,,
14.195,101.54321957281300,0,-17.776495284449900,,,,,,,,,,,,,,,,,,,,
