# Logger type: CL2000
# HW rev: 8.2x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 141
# Split No.: 1
# Time: 20250130T171033
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: "T"
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp;Type;ID;Data
30T171033902;0;65e;0000000000000000
30T171033903;1;6e0;0000000000000000
30T171033903;1;5e0;0000000001000000
30T171033905;0;752;0000000000000000
30T171033912;0;65d;0000000000000000
30T171033912;0;65e;0000000000000000
30T171033913;0;751;0000000201000000
30T171033913;1;6e0;0000000000000000
30T171033914;1;5e0;0000000001000000
30T171033921;0;65d;0000000000000000
30T171033922;0;65e;0000000000000000
30T171033923;1;6e0;0000000000000000
30T171033923;1;5e0;0000000001000000
30T171033931;0;65d;0000000000000000
30T171033932;0;65e;0000000000000000
30T171033933;1;6e0;0000000000000000
30T171033933;1;5e0;0000000001000000
30T171033938;0;752;0000000000000000
30T171033941;0;65d;0000000000000000
30T171033942;0;65e;0000000000000000
30T171033943;1;6e0;0000000000000000
30T171033943;1;5e0;0000000001000000
30T171033952;0;65d;0000000000000000
30T171033952;0;65e;0000000000000000
30T171033953;1;6e0;0000000000000000
30T171033953;1;5e0;0000000001000000
30T171033962;0;65d;0000000000000000
30T171033962;0;65e;0000000000000000
30T171033963;1;6e0;0000000000000000
30T171033963;1;5e0;0000000001000000
30T171033963;0;751;0000000201000000
30T171033971;0;752;0000000000000000
30T171033971;0;65d;0000000000000000
30T171033971;0;65e;0000000000000000
30T171033973;1;6e0;0000000000000000
30T171033973;1;5e0;0000000001000000
30T171033981;0;65d;0000000000000000
30T171033981;0;65e;0000000000000000
30T171033983;1;6e0;0000000000000000
30T171033983;1;5e0;0000000001000000
30T171033991;0;65d;0000000000000000
30T171033991;0;65e;0000000000000000
30T171033993;1;6e0;0000000000000000
30T171033993;1;5e0;0000000001000000
30T171034001;0;65d;0000000000000000
30T171034002;0;65e;0000000000000000
30T171034003;1;6e0;0000000000000000
30T171034003;1;5e0;0000000001000000
30T171034004;0;752;0000000000000000
30T171034011;0;65d;0000000000000000
30T171034011;0;65e;0000000000000000
30T171034013;0;751;0000000201000000
30T171034013;1;6e0;0000000000000000
30T171034013;1;5e0;0000000001000000
30T171034020;0;65d;0000000000000000
30T171034021;0;65e;0000000000000000
30T171034023;1;6e0;0000000000000000
30T171034023;1;5e0;0000000001000000
30T171034031;0;65d;0000000000000000
30T171034031;0;65e;0000000000000000
30T171034033;1;6e0;0000000000000000
30T171034033;1;5e0;0000000001000000
30T171034036;0;752;0000000000000000
30T171034040;0;65d;0000000000000000
30T171034041;0;65e;0000000000000000
30T171034042;1;6e0;0000000000000000
30T171034043;1;5e0;0000000001000000
30T171034051;0;65d;0000000000000000
30T171034051;0;65e;0000000000000000
30T171034052;1;6e0;0000000000000000
30T171034053;1;5e0;0000000001000000
30T171034060;0;65d;0000000000000000
30T171034061;0;65e;0000000000000000
30T171034062;0;751;0000000201000000
30T171034063;1;6e0;0000000000000000
30T171034063;1;5e0;0000000001000000
30T171034069;0;752;0000000000000000
30T171034070;0;65d;0000000000000000
30T171034070;0;65e;0000000000000000
30T171034072;1;6e0;0000000000000000
30T171034073;1;5e0;0000000001000000
30T171034080;0;65d;0000000000000000
30T171034080;0;65e;0000000000000000
30T171034082;1;6e0;0000000000000000
30T171034083;1;5e0;0000000001000000
30T171034090;0;65d;0000000000000000
30T171034090;0;65e;0000000000000000
30T171034092;1;6e0;0000000000000000
30T171034093;1;5e0;0000000001000000
30T171034100;0;65d;0000000000000000
30T171034100;0;65e;0000000000000000
30T171034102;0;752;0000000000000000
30T171034102;1;6e0;0000000000000000
30T171034103;1;5e0;0000000001000000
30T171034110;0;65d;0000000000000000
30T171034110;0;65e;0000000000000000
30T171034112;0;751;0000000201000000
30T171034112;1;6e0;0000000000000000
30T171034113;1;5e0;0000000001000000
30T171034120;0;65d;0000000000000000
30T171034120;0;65e;0000000000000000
30T171034122;1;6e0;0000000000000000
30T171034122;1;5e0;0000000001000000
30T171034130;0;65d;0000000000000000
30T171034130;0;65e;0000000000000000
30T171034132;1;6e0;0000000000000000
30T171034132;1;5e0;0000000001000000
30T171034135;0;752;0000000000000000
